match_id,source_match_id,source,competition,season,date,home_team,away_team,home_goals,away_goals,home_xg,away_xg
FTE-00518,1929-20200108-518,five_thirty_eight,International Match,2020,2020-01-08 00:00:00+00:00,Sweden,Moldova,1,0,1.32,0.19
FTE-00519,1929-20200111-519,five_thirty_eight,International Match,2020,2020-01-11 00:00:00+00:00,Barbados,Canada,1,4,0.76,1.96
FTE-00520,1929-20200114-520,five_thirty_eight,International Match,2020,2020-01-14 00:00:00+00:00,Iceland,Canada,1,0,0.66,2.21
FTE-00521,7141-20200903-521,five_thirty_eight,UEFA Nations League,2020,2020-09-03 00:00:00+00:00,Latvia,Andorra,0,0,1.96,0.16
FTE-00522,7141-20200903-522,five_thirty_eight,UEFA Nations League,2020,2020-09-03 00:00:00+00:00,Moldova,Kosovo,1,1,0.78,0.76
FTE-00523,7141-20200903-523,five_thirty_eight,UEFA Nations League,2020,2020-09-03 00:00:00+00:00,Faroe Islands,Malta,3,2,3.19,0.69
FTE-00524,7141-20200903-524,five_thirty_eight,UEFA Nations League,2020,2020-09-03 00:00:00+00:00,Turkey,Hungary,0,1,0.58,1.11
FTE-00525,7141-20200903-525,five_thirty_eight,UEFA Nations League,2020,2020-09-03 00:00:00+00:00,Bulgaria,Iceland,1,1,0.76,0.96
FTE-00526,7141-20200903-526,five_thirty_eight,UEFA Nations League,2020,2020-09-03 00:00:00+00:00,Finland,Wales,0,1,0.88,1.13
FTE-00527,7141-20200903-527,five_thirty_eight,UEFA Nations League,2020,2020-09-03 00:00:00+00:00,Slovenia,Greece,0,0,0.71,1.28
FTE-00528,7141-20200903-528,five_thirty_eight,UEFA Nations League,2020,2020-09-03 00:00:00+00:00,Ukraine,Switzerland,2,1,1.63,0.7
FTE-00529,7141-20200903-529,five_thirty_eight,UEFA Nations League,2020,2020-09-03 00:00:00+00:00,Germany,Spain,1,1,1.24,1.36
FTE-00530,7141-20200903-530,five_thirty_eight,UEFA Nations League,2020,2020-09-03 00:00:00+00:00,Russia,Serbia,3,1,1.99,1.51
FTE-00531,7141-20200904-531,five_thirty_eight,UEFA Nations League,2020,2020-09-04 00:00:00+00:00,Lithuania,Kazakhstan,0,2,1.14,0.96
FTE-00532,7141-20200904-532,five_thirty_eight,UEFA Nations League,2020,2020-09-04 00:00:00+00:00,Slovakia,Czech Republic,1,3,0.51,3.35
FTE-00533,7141-20200904-533,five_thirty_eight,UEFA Nations League,2020,2020-09-04 00:00:00+00:00,Netherlands,Poland,1,0,1.72,0.11
FTE-00534,7141-20200904-534,five_thirty_eight,UEFA Nations League,2020,2020-09-04 00:00:00+00:00,Scotland,Israel,1,1,1.14,0.47
FTE-00535,7141-20200904-535,five_thirty_eight,UEFA Nations League,2020,2020-09-04 00:00:00+00:00,Belarus,Albania,0,2,0.17,0.57
FTE-00536,7141-20200904-536,five_thirty_eight,UEFA Nations League,2020,2020-09-04 00:00:00+00:00,Norway,Austria,1,2,1.09,2.4
FTE-00537,7141-20200904-537,five_thirty_eight,UEFA Nations League,2020,2020-09-04 00:00:00+00:00,Italy,Bosnia and Herzegovina,1,1,1.3,1.09
FTE-00538,7141-20200904-538,five_thirty_eight,UEFA Nations League,2020,2020-09-04 00:00:00+00:00,Romania,Northern Ireland,1,1,2.57,0.76
FTE-00539,7141-20200905-539,five_thirty_eight,UEFA Nations League,2020,2020-09-05 00:00:00+00:00,Gibraltar,San Marino,1,0,0.98,0.38
FTE-00540,7141-20200905-540,five_thirty_eight,UEFA Nations League,2020,2020-09-05 00:00:00+00:00,North Macedonia,Armenia,2,1,1.91,2.19
FTE-00541,7141-20200905-541,five_thirty_eight,UEFA Nations League,2020,2020-09-05 00:00:00+00:00,Cyprus,Montenegro,0,2,0.69,0.83
FTE-00542,7141-20200905-542,five_thirty_eight,UEFA Nations League,2020,2020-09-05 00:00:00+00:00,Estonia,Georgia,0,1,0.11,1.35
FTE-00543,7141-20200905-543,five_thirty_eight,UEFA Nations League,2020,2020-09-05 00:00:00+00:00,Azerbaijan,Luxembourg,1,2,0.15,2.62
FTE-00544,7141-20200905-544,five_thirty_eight,UEFA Nations League,2020,2020-09-05 00:00:00+00:00,Iceland,England,0,1,0.83,1.41
FTE-00545,7141-20200905-545,five_thirty_eight,UEFA Nations League,2020,2020-09-05 00:00:00+00:00,Denmark,Belgium,0,2,0.35,1.95
FTE-00546,7141-20200905-546,five_thirty_eight,UEFA Nations League,2020,2020-09-05 00:00:00+00:00,Portugal,Croatia,4,1,2.64,0.58
FTE-00547,7141-20200905-547,five_thirty_eight,UEFA Nations League,2020,2020-09-05 00:00:00+00:00,Sweden,France,0,1,0.7,2.11
FTE-00548,7141-20200906-548,five_thirty_eight,UEFA Nations League,2020,2020-09-06 00:00:00+00:00,Wales,Bulgaria,1,0,0.74,0.07
FTE-00549,7141-20200906-549,five_thirty_eight,UEFA Nations League,2020,2020-09-06 00:00:00+00:00,Andorra,Faroe Islands,0,1,0.14,0.77
FTE-00550,7141-20200906-550,five_thirty_eight,UEFA Nations League,2020,2020-09-06 00:00:00+00:00,Iceland,Finland,0,1,1.18,1.62
FTE-00551,7141-20200906-551,five_thirty_eight,UEFA Nations League,2020,2020-09-06 00:00:00+00:00,Hungary,Russia,2,3,1.66,1.43
FTE-00552,7141-20200906-552,five_thirty_eight,UEFA Nations League,2020,2020-09-06 00:00:00+00:00,Slovenia,Moldova,1,0,1.08,0.33
FTE-00553,7141-20200906-553,five_thirty_eight,UEFA Nations League,2020,2020-09-06 00:00:00+00:00,Malta,Latvia,1,1,1.6,1.05
FTE-00554,7141-20200906-554,five_thirty_eight,UEFA Nations League,2020,2020-09-06 00:00:00+00:00,Spain,Ukraine,4,0,3.01,0.25
FTE-00555,7141-20200906-555,five_thirty_eight,UEFA Nations League,2020,2020-09-06 00:00:00+00:00,Kosovo,Greece,1,2,1.16,1.26
FTE-00556,7141-20200906-556,five_thirty_eight,UEFA Nations League,2020,2020-09-06 00:00:00+00:00,Serbia,Turkey,0,0,0.7,1.03
FTE-00557,7141-20200906-557,five_thirty_eight,UEFA Nations League,2020,2020-09-06 00:00:00+00:00,Switzerland,Germany,1,1,2.12,0.97
FTE-00558,7141-20200907-558,five_thirty_eight,UEFA Nations League,2020,2020-09-07 00:00:00+00:00,Kazakhstan,Belarus,1,2,0.95,1.48
FTE-00559,7141-20200907-559,five_thirty_eight,UEFA Nations League,2020,2020-09-07 00:00:00+00:00,Albania,Lithuania,0,1,0.38,0.44
FTE-00560,7141-20200907-560,five_thirty_eight,UEFA Nations League,2020,2020-09-07 00:00:00+00:00,Israel,Slovakia,1,1,1.67,0.86
FTE-00561,7141-20200907-561,five_thirty_eight,UEFA Nations League,2020,2020-09-07 00:00:00+00:00,Czech Republic,Scotland,1,2,1.93,1.55
FTE-00562,7141-20200907-562,five_thirty_eight,UEFA Nations League,2020,2020-09-07 00:00:00+00:00,Austria,Romania,2,3,2.4,1.74
FTE-00563,7141-20200907-563,five_thirty_eight,UEFA Nations League,2020,2020-09-07 00:00:00+00:00,Northern Ireland,Norway,1,5,0.84,2.1
FTE-00564,7141-20200907-564,five_thirty_eight,UEFA Nations League,2020,2020-09-07 00:00:00+00:00,Netherlands,Italy,0,1,0.61,1.87
FTE-00565,7141-20200907-565,five_thirty_eight,UEFA Nations League,2020,2020-09-07 00:00:00+00:00,Bosnia and Herzegovina,Poland,1,2,1.13,1.1
FTE-00566,7141-20200908-566,five_thirty_eight,UEFA Nations League,2020,2020-09-08 00:00:00+00:00,Georgia,North Macedonia,1,1,1.91,0.34
FTE-00567,7141-20200908-567,five_thirty_eight,UEFA Nations League,2020,2020-09-08 00:00:00+00:00,Armenia,Estonia,2,0,0.93,0.71
FTE-00568,7141-20200908-568,five_thirty_eight,UEFA Nations League,2020,2020-09-08 00:00:00+00:00,Luxembourg,Montenegro,0,1,1.12,1.19
FTE-00569,7141-20200908-569,five_thirty_eight,UEFA Nations League,2020,2020-09-08 00:00:00+00:00,San Marino,Liechtenstein,0,2,0.43,2.21
FTE-00570,7141-20200908-570,five_thirty_eight,UEFA Nations League,2020,2020-09-08 00:00:00+00:00,Belgium,Iceland,5,1,3.0,0.71
FTE-00571,7141-20200908-571,five_thirty_eight,UEFA Nations League,2020,2020-09-08 00:00:00+00:00,Denmark,England,0,0,1.08,0.9
FTE-00572,7141-20200908-572,five_thirty_eight,UEFA Nations League,2020,2020-09-08 00:00:00+00:00,France,Croatia,4,2,3.89,0.98
FTE-00573,7141-20200908-573,five_thirty_eight,UEFA Nations League,2020,2020-09-08 00:00:00+00:00,Sweden,Portugal,0,2,0.41,2.73
FTE-00574,7141-20200908-574,five_thirty_eight,UEFA Nations League,2020,2020-09-08 00:00:00+00:00,Cyprus,Azerbaijan,0,1,0.45,1.05
FTE-00575,1929-20200930-575,five_thirty_eight,International Match,2020,2020-09-30 00:00:00+00:00,Mexico,Guatemala,3,0,1.48,0.13
FTE-00576,1929-20201005-576,five_thirty_eight,International Match,2020,2020-10-05 00:00:00+00:00,Netherlands,Mexico,0,1,1.27,1.69
FTE-00577,1929-20201005-577,five_thirty_eight,International Match,2020,2020-10-05 00:00:00+00:00,Germany,Turkey,3,3,2.05,1.42
FTE-00578,1929-20201005-578,five_thirty_eight,International Match,2020,2020-10-05 00:00:00+00:00,Montenegro,Latvia,1,1,0.64,0.59
FTE-00579,1929-20201005-579,five_thirty_eight,International Match,2020,2020-10-05 00:00:00+00:00,Malta,Gibraltar,2,0,0.72,0.66
FTE-00580,1929-20201006-580,five_thirty_eight,International Match,2020,2020-10-06 00:00:00+00:00,Sweden,Russia,1,2,0.66,0.45
FTE-00581,1929-20201007-581,five_thirty_eight,International Match,2020,2020-10-07 00:00:00+00:00,Austria,Greece,2,1,1.23,0.53
FTE-00582,1929-20201007-582,five_thirty_eight,International Match,2020,2020-10-07 00:00:00+00:00,Denmark,Faroe Islands,4,0,3.58,0.58
FTE-00583,1929-20201007-583,five_thirty_eight,International Match,2020,2020-10-07 00:00:00+00:00,Italy,Moldova,6,0,3.5,0.82
FTE-00584,1929-20201007-584,five_thirty_eight,International Match,2020,2020-10-07 00:00:00+00:00,Switzerland,Croatia,1,2,0.76,1.33
FTE-00585,1929-20201007-585,five_thirty_eight,International Match,2020,2020-10-07 00:00:00+00:00,Poland,Finland,5,1,1.11,0.37
FTE-00586,1929-20201007-586,five_thirty_eight,International Match,2020,2020-10-07 00:00:00+00:00,Portugal,Spain,0,0,1.71,1.6
FTE-00587,1929-20201007-587,five_thirty_eight,International Match,2020,2020-10-07 00:00:00+00:00,France,Ukraine,7,1,3.21,0.45
FTE-00588,1929-20201007-588,five_thirty_eight,International Match,2020,2020-10-07 00:00:00+00:00,Japan,Cameroon,0,0,0.93,0.4
FTE-00599,1913-20201008-599,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2020,2020-10-08 00:00:00+00:00,Paraguay,Peru,2,2,1.23,0.76
FTE-00600,1913-20201008-600,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2020,2020-10-08 00:00:00+00:00,Uruguay,Chile,2,1,1.22,0.53
FTE-00601,1913-20201008-601,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2020,2020-10-08 00:00:00+00:00,Argentina,Ecuador,1,0,1.48,0.1
FTE-00597,1929-20201008-597,five_thirty_eight,International Match,2020,2020-10-08 00:00:00+00:00,Belgium,Ivory Coast,1,1,0.93,1.47
FTE-00598,1929-20201008-598,five_thirty_eight,International Match,2020,2020-10-08 00:00:00+00:00,England,Wales,3,0,1.46,0.3
FTE-00589,1941-20201008-589,five_thirty_eight,European Championship Qualifying,2020,2020-10-08 00:00:00+00:00,Georgia,Belarus,1,0,1.06,0.77
FTE-00590,1941-20201008-590,five_thirty_eight,European Championship Qualifying,2020,2020-10-08 00:00:00+00:00,Bulgaria,Hungary,1,3,1.61,0.97
FTE-00591,1941-20201008-591,five_thirty_eight,European Championship Qualifying,2020,2020-10-08 00:00:00+00:00,Norway,Serbia,1,2,0.33,2.92
FTE-00592,1941-20201008-592,five_thirty_eight,European Championship Qualifying,2020,2020-10-08 00:00:00+00:00,Iceland,Romania,2,1,0.67,0.99
FTE-00593,1941-20201008-593,five_thirty_eight,European Championship Qualifying,2020,2020-10-08 00:00:00+00:00,Scotland,Israel,0,0,1.18,0.63
FTE-00594,1941-20201008-594,five_thirty_eight,European Championship Qualifying,2020,2020-10-08 00:00:00+00:00,Slovakia,Iceland,0,0,0.81,2.18
FTE-00595,1941-20201008-595,five_thirty_eight,European Championship Qualifying,2020,2020-10-08 00:00:00+00:00,North Macedonia,Kosovo,2,1,1.17,0.57
FTE-00596,1941-20201008-596,five_thirty_eight,European Championship Qualifying,2020,2020-10-08 00:00:00+00:00,Bosnia and Herzegovina,Northern Ireland,1,1,1.64,1.64
FTE-00602,1913-20201009-602,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2020,2020-10-09 00:00:00+00:00,Colombia,Venezuela,3,0,1.29,0.5
FTE-00603,1913-20201009-603,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2020,2020-10-09 00:00:00+00:00,Brazil,Bolivia,5,0,4.33,0.07
FTE-00611,1929-20201010-611,five_thirty_eight,International Match,2020,2020-10-10 00:00:00+00:00,Costa Rica,Panama,0,1,1.28,0.94
FTE-00604,7141-20201010-604,five_thirty_eight,UEFA Nations League,2020,2020-10-10 00:00:00+00:00,Montenegro,Azerbaijan,2,0,1.21,0.37
FTE-00605,7141-20201010-605,five_thirty_eight,UEFA Nations League,2020,2020-10-10 00:00:00+00:00,Luxembourg,Cyprus,2,0,1.23,1.93
FTE-00606,7141-20201010-606,five_thirty_eight,UEFA Nations League,2020,2020-10-10 00:00:00+00:00,Faroe Islands,Latvia,1,1,0.36,1.51
FTE-00607,7141-20201010-607,five_thirty_eight,UEFA Nations League,2020,2020-10-10 00:00:00+00:00,Liechtenstein,Gibraltar,0,1,1.85,1.01
FTE-00608,7141-20201010-608,five_thirty_eight,UEFA Nations League,2020,2020-10-10 00:00:00+00:00,Spain,Switzerland,1,0,1.8,0.29
FTE-00609,7141-20201010-609,five_thirty_eight,UEFA Nations League,2020,2020-10-10 00:00:00+00:00,Andorra,Malta,0,0,0.27,0.52
FTE-00610,7141-20201010-610,five_thirty_eight,UEFA Nations League,2020,2020-10-10 00:00:00+00:00,Ukraine,Germany,1,2,1.11,2.91
FTE-00632,1929-20201011-632,five_thirty_eight,International Match,2020,2020-10-11 00:00:00+00:00,Ghana,Qatar,5,1,4.01,1.73
FTE-00633,1929-20201011-633,five_thirty_eight,International Match,2020,2020-10-11 00:00:00+00:00,Japan,Ivory Coast,1,0,2.16,0.58
FTE-00612,7141-20201011-612,five_thirty_eight,UEFA Nations League,2020,2020-10-11 00:00:00+00:00,Iceland,Wales,0,0,0.73,0.48
FTE-00613,7141-20201011-613,five_thirty_eight,UEFA Nations League,2020,2020-10-11 00:00:00+00:00,Kazakhstan,Albania,0,0,0.37,1.01
FTE-00614,7141-20201011-614,five_thirty_eight,UEFA Nations League,2020,2020-10-11 00:00:00+00:00,Norway,Romania,4,0,3.41,0.58
FTE-00615,7141-20201011-615,five_thirty_eight,UEFA Nations League,2020,2020-10-11 00:00:00+00:00,Bosnia and Herzegovina,Netherlands,0,0,0.34,1.86
FTE-00616,7141-20201011-616,five_thirty_eight,UEFA Nations League,2020,2020-10-11 00:00:00+00:00,England,Belgium,2,1,1.27,2.1
FTE-00617,7141-20201011-617,five_thirty_eight,UEFA Nations League,2020,2020-10-11 00:00:00+00:00,Croatia,Sweden,2,1,1.08,1.13
FTE-00618,7141-20201011-618,five_thirty_eight,UEFA Nations League,2020,2020-10-11 00:00:00+00:00,Estonia,North Macedonia,3,3,2.72,1.59
FTE-00619,7141-20201011-619,five_thirty_eight,UEFA Nations League,2020,2020-10-11 00:00:00+00:00,Armenia,Georgia,2,2,1.31,2.06
FTE-00620,7141-20201011-620,five_thirty_eight,UEFA Nations League,2020,2020-10-11 00:00:00+00:00,Finland,Bulgaria,2,0,1.31,0.69
FTE-00621,7141-20201011-621,five_thirty_eight,UEFA Nations League,2020,2020-10-11 00:00:00+00:00,Lithuania,Belarus,2,2,1.18,1.38
FTE-00622,7141-20201011-622,five_thirty_eight,UEFA Nations League,2020,2020-10-11 00:00:00+00:00,Scotland,Slovakia,1,0,1.42,0.49
FTE-00623,7141-20201011-623,five_thirty_eight,UEFA Nations League,2020,2020-10-11 00:00:00+00:00,Iceland,Denmark,0,3,1.26,1.36
FTE-00624,7141-20201011-624,five_thirty_eight,UEFA Nations League,2020,2020-10-11 00:00:00+00:00,Greece,Moldova,2,0,2.28,0.76
FTE-00625,7141-20201011-625,five_thirty_eight,UEFA Nations League,2020,2020-10-11 00:00:00+00:00,Russia,Turkey,1,1,2.32,1.88
FTE-00626,7141-20201011-626,five_thirty_eight,UEFA Nations League,2020,2020-10-11 00:00:00+00:00,Northern Ireland,Austria,0,1,0.2,1.97
FTE-00627,7141-20201011-627,five_thirty_eight,UEFA Nations League,2020,2020-10-11 00:00:00+00:00,Israel,Czech Republic,1,2,1.08,1.41
FTE-00628,7141-20201011-628,five_thirty_eight,UEFA Nations League,2020,2020-10-11 00:00:00+00:00,Serbia,Hungary,0,1,1.63,0.7
FTE-00629,7141-20201011-629,five_thirty_eight,UEFA Nations League,2020,2020-10-11 00:00:00+00:00,Poland,Italy,0,0,0.19,2.11
FTE-00630,7141-20201011-630,five_thirty_eight,UEFA Nations League,2020,2020-10-11 00:00:00+00:00,France,Portugal,0,0,0.6,0.96
FTE-00631,7141-20201011-631,five_thirty_eight,UEFA Nations League,2020,2020-10-11 00:00:00+00:00,Kosovo,Slovenia,0,1,0.49,0.69
FTE-00642,1913-20201013-642,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2020,2020-10-13 00:00:00+00:00,Bolivia,Argentina,1,2,0.55,0.96
FTE-00643,1913-20201013-643,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2020,2020-10-13 00:00:00+00:00,Ecuador,Uruguay,4,2,3.03,1.64
FTE-00644,1913-20201013-644,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2020,2020-10-13 00:00:00+00:00,Venezuela,Paraguay,0,1,1.2,0.59
FTE-00645,1913-20201013-645,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2020,2020-10-13 00:00:00+00:00,Peru,Brazil,2,4,0.27,4.47
FTE-00646,1913-20201013-646,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2020,2020-10-13 00:00:00+00:00,Chile,Colombia,2,2,1.88,1.34
FTE-00641,1929-20201013-641,five_thirty_eight,International Match,2020,2020-10-13 00:00:00+00:00,Mexico,Algeria,2,2,1.53,1.92
FTE-00647,1929-20201013-647,five_thirty_eight,International Match,2020,2020-10-13 00:00:00+00:00,Costa Rica,Panama,0,1,0.77,1.81
FTE-00634,7141-20201013-634,five_thirty_eight,UEFA Nations League,2020,2020-10-13 00:00:00+00:00,Azerbaijan,Cyprus,0,0,2.14,0.46
FTE-00635,7141-20201013-635,five_thirty_eight,UEFA Nations League,2020,2020-10-13 00:00:00+00:00,Latvia,Malta,0,1,1.97,0.85
FTE-00636,7141-20201013-636,five_thirty_eight,UEFA Nations League,2020,2020-10-13 00:00:00+00:00,Ukraine,Spain,1,0,0.19,1.39
FTE-00637,7141-20201013-637,five_thirty_eight,UEFA Nations League,2020,2020-10-13 00:00:00+00:00,Liechtenstein,San Marino,0,0,0.24,2.14
FTE-00638,7141-20201013-638,five_thirty_eight,UEFA Nations League,2020,2020-10-13 00:00:00+00:00,Faroe Islands,Andorra,2,0,2.17,0.18
FTE-00639,7141-20201013-639,five_thirty_eight,UEFA Nations League,2020,2020-10-13 00:00:00+00:00,Montenegro,Luxembourg,1,2,0.78,0.97
FTE-00640,7141-20201013-640,five_thirty_eight,UEFA Nations League,2020,2020-10-13 00:00:00+00:00,Germany,Switzerland,3,3,1.24,2.66
FTE-00648,7141-20201014-648,five_thirty_eight,UEFA Nations League,2020,2020-10-14 00:00:00+00:00,Finland,Iceland,1,0,1.0,1.13
FTE-00649,7141-20201014-649,five_thirty_eight,UEFA Nations League,2020,2020-10-14 00:00:00+00:00,Lithuania,Albania,0,0,0.5,1.39
FTE-00650,7141-20201014-650,five_thirty_eight,UEFA Nations League,2020,2020-10-14 00:00:00+00:00,Poland,Bosnia and Herzegovina,3,0,2.61,0.21
FTE-00651,7141-20201014-651,five_thirty_eight,UEFA Nations League,2020,2020-10-14 00:00:00+00:00,Bulgaria,Wales,0,1,0.25,1.09
FTE-00652,7141-20201014-652,five_thirty_eight,UEFA Nations League,2020,2020-10-14 00:00:00+00:00,Romania,Austria,0,1,0.39,1.45
FTE-00653,7141-20201014-653,five_thirty_eight,UEFA Nations League,2020,2020-10-14 00:00:00+00:00,Belarus,Kazakhstan,2,0,1.1,0.55
FTE-00654,7141-20201014-654,five_thirty_eight,UEFA Nations League,2020,2020-10-14 00:00:00+00:00,Portugal,Sweden,3,0,3.11,0.45
FTE-00655,7141-20201014-655,five_thirty_eight,UEFA Nations League,2020,2020-10-14 00:00:00+00:00,Italy,Netherlands,1,1,1.25,1.46
FTE-00656,7141-20201014-656,five_thirty_eight,UEFA Nations League,2020,2020-10-14 00:00:00+00:00,Greece,Kosovo,0,0,2.26,0.61
FTE-00657,7141-20201014-657,five_thirty_eight,UEFA Nations League,2020,2020-10-14 00:00:00+00:00,North Macedonia,Georgia,1,1,1.06,0.6
FTE-00658,7141-20201014-658,five_thirty_eight,UEFA Nations League,2020,2020-10-14 00:00:00+00:00,Estonia,Armenia,1,1,1.84,0.94
FTE-00659,7141-20201014-659,five_thirty_eight,UEFA Nations League,2020,2020-10-14 00:00:00+00:00,Turkey,Serbia,2,2,1.48,2.63
FTE-00660,7141-20201014-660,five_thirty_eight,UEFA Nations League,2020,2020-10-14 00:00:00+00:00,Norway,Northern Ireland,1,0,1.44,0.74
FTE-00661,7141-20201014-661,five_thirty_eight,UEFA Nations League,2020,2020-10-14 00:00:00+00:00,Slovakia,Israel,2,3,0.97,3.2
FTE-00662,7141-20201014-662,five_thirty_eight,UEFA Nations League,2020,2020-10-14 00:00:00+00:00,Russia,Hungary,0,0,0.75,0.5
FTE-00663,7141-20201014-663,five_thirty_eight,UEFA Nations League,2020,2020-10-14 00:00:00+00:00,Croatia,France,1,2,1.09,1.85
FTE-00664,7141-20201014-664,five_thirty_eight,UEFA Nations League,2020,2020-10-14 00:00:00+00:00,England,Denmark,0,1,1.52,1.57
FTE-00665,7141-20201014-665,five_thirty_eight,UEFA Nations League,2020,2020-10-14 00:00:00+00:00,Scotland,Czech Republic,1,0,0.51,1.84
FTE-00666,7141-20201014-666,five_thirty_eight,UEFA Nations League,2020,2020-10-14 00:00:00+00:00,Iceland,Belgium,1,2,0.38,1.62
FTE-00667,7141-20201014-667,five_thirty_eight,UEFA Nations League,2020,2020-10-14 00:00:00+00:00,Moldova,Slovenia,0,4,0.7,3.32
FTE-00668,1929-20201109-668,five_thirty_eight,International Match,2020,2020-11-09 00:00:00+00:00,San Marino,Latvia,0,3,0.03,1.67
FTE-00669,1929-20201109-669,five_thirty_eight,International Match,2020,2020-11-09 00:00:00+00:00,Montenegro,Kazakhstan,0,0,0.99,0.36
FTE-00670,1929-20201109-670,five_thirty_eight,International Match,2020,2020-11-09 00:00:00+00:00,Turkey,Croatia,3,3,1.24,1.37
FTE-00671,1929-20201109-671,five_thirty_eight,International Match,2020,2020-11-09 00:00:00+00:00,Denmark,Sweden,2,0,2.47,0.51
FTE-00672,1929-20201109-672,five_thirty_eight,International Match,2020,2020-11-09 00:00:00+00:00,Germany,Czech Republic,1,0,2.02,0.79
FTE-00673,1929-20201109-673,five_thirty_eight,International Match,2020,2020-11-09 00:00:00+00:00,Luxembourg,Austria,0,3,0.76,1.68
FTE-00674,1929-20201109-674,five_thirty_eight,International Match,2020,2020-11-09 00:00:00+00:00,Netherlands,Spain,1,1,1.0,1.26
FTE-00675,1929-20201110-675,five_thirty_eight,International Match,2020,2020-11-10 00:00:00+00:00,Bosnia and Herzegovina,Iran,0,2,0.42,0.58
FTE-00676,1929-20201110-676,five_thirty_eight,International Match,2020,2020-11-10 00:00:00+00:00,Moldova,Russia,0,0,0.19,1.01
FTE-00677,1929-20201111-677,five_thirty_eight,International Match,2020,2020-11-11 00:00:00+00:00,Bulgaria,Gibraltar,3,0,0.65,0.54
FTE-00678,1929-20201111-678,five_thirty_eight,International Match,2020,2020-11-11 00:00:00+00:00,Poland,Ukraine,2,0,1.51,1.65
FTE-00679,1929-20201111-679,five_thirty_eight,International Match,2020,2020-11-11 00:00:00+00:00,Belgium,Switzerland,2,1,0.39,1.3
FTE-00680,1929-20201111-680,five_thirty_eight,International Match,2020,2020-11-11 00:00:00+00:00,Italy,Estonia,4,0,2.74,0.17
FTE-00681,1929-20201111-681,five_thirty_eight,International Match,2020,2020-11-11 00:00:00+00:00,Portugal,Andorra,7,0,5.21,0.0
FTE-00682,1929-20201111-682,five_thirty_eight,International Match,2020,2020-11-11 00:00:00+00:00,France,Finland,0,2,2.13,0.34
FTE-00688,1913-20201112-688,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2020,2020-11-12 00:00:00+00:00,Bolivia,Ecuador,2,3,0.65,2.46
FTE-00690,1913-20201112-690,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2020,2020-11-12 00:00:00+00:00,Argentina,Paraguay,1,1,1.09,1.37
FTE-00686,1929-20201112-686,five_thirty_eight,International Match,2020,2020-11-12 00:00:00+00:00,Wales,USA,0,0,0.34,0.69
FTE-00689,1929-20201112-689,five_thirty_eight,International Match,2020,2020-11-12 00:00:00+00:00,England,Iceland,3,0,2.69,0.22
FTE-00691,1929-20201112-691,five_thirty_eight,International Match,2020,2020-11-12 00:00:00+00:00,Saudi Arabia,Jamaica,3,0,2.33,0.22
FTE-00683,1941-20201112-683,five_thirty_eight,European Championship Qualifying,2020,2020-11-12 00:00:00+00:00,Georgia,North Macedonia,0,1,0.41,0.69
FTE-00684,1941-20201112-684,five_thirty_eight,European Championship Qualifying,2020,2020-11-12 00:00:00+00:00,Northern Ireland,Slovakia,1,2,1.6,0.62
FTE-00685,1941-20201112-685,five_thirty_eight,European Championship Qualifying,2020,2020-11-12 00:00:00+00:00,Hungary,Iceland,2,1,1.17,1.28
FTE-00687,1941-20201112-687,five_thirty_eight,European Championship Qualifying,2020,2020-11-12 00:00:00+00:00,Serbia,Scotland,1,1,0.79,0.46
FTE-00694,1913-20201113-694,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2020,2020-11-13 00:00:00+00:00,Colombia,Uruguay,0,3,0.61,1.07
FTE-00695,1913-20201113-695,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2020,2020-11-13 00:00:00+00:00,Chile,Peru,2,0,1.72,0.93
FTE-00696,1913-20201113-696,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2020,2020-11-13 00:00:00+00:00,Brazil,Venezuela,1,0,2.28,0.18
FTE-00692,1929-20201113-692,five_thirty_eight,International Match,2020,2020-11-13 00:00:00+00:00,Japan,Panama,1,0,2.27,0.54
FTE-00693,1929-20201113-693,five_thirty_eight,International Match,2020,2020-11-13 00:00:00+00:00,Costa Rica,Qatar,1,1,0.62,1.55
FTE-00706,1929-20201114-706,five_thirty_eight,International Match,2020,2020-11-14 00:00:00+00:00,Mexico,South Korea,3,2,4.77,1.65
FTE-00697,7141-20201114-697,five_thirty_eight,UEFA Nations League,2020,2020-11-14 00:00:00+00:00,Malta,Andorra,3,1,1.73,0.17
FTE-00698,7141-20201114-698,five_thirty_eight,UEFA Nations League,2020,2020-11-14 00:00:00+00:00,San Marino,Gibraltar,0,0,0.17,1.08
