match_id,date,stage,round,group,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral
HIST-06193,2024-09-05 00:00:00+00:00,historical,historical,,Hong Kong,Solomon Islands,3,0,Tri-Nations Series,Suva,Fiji,True
HIST-06194,2024-09-05 00:00:00+00:00,historical,historical,,Bhutan,Bangladesh,0,1,Friendly,Thimphu,Bhutan,False
HIST-06195,2024-09-05 00:00:00+00:00,historical,historical,,Vietnam,Russia,0,3,Friendly,Hanoi,Vietnam,False
HIST-06196,2024-09-05 00:00:00+00:00,historical,historical,,Sri Lanka,Cambodia,0,0,AFC Asian Cup qualification,Colombo,Sri Lanka,False
HIST-06197,2024-09-05 00:00:00+00:00,historical,historical,,Timor-Leste,Mongolia,4,1,AFC Asian Cup qualification,Gianyar,Indonesia,True
HIST-06198,2024-09-05 00:00:00+00:00,historical,historical,,Tunisia,Madagascar,1,0,African Cup of Nations qualification,Radès,Tunisia,False
HIST-06199,2024-09-05 00:00:00+00:00,historical,historical,,Central African Republic,Lesotho,3,1,African Cup of Nations qualification,El Jadida,Morocco,True
HIST-06200,2024-09-05 00:00:00+00:00,historical,historical,,Algeria,Equatorial Guinea,2,0,African Cup of Nations qualification,Oran,Algeria,False
HIST-06201,2024-09-05 00:00:00+00:00,historical,historical,,Ghana,Angola,0,1,African Cup of Nations qualification,Kumasi,Ghana,False
HIST-06202,2024-09-05 00:00:00+00:00,historical,historical,,Guinea-Bissau,Eswatini,1,0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False
HIST-06203,2024-09-05 00:00:00+00:00,historical,historical,,Congo,South Sudan,1,0,African Cup of Nations qualification,Brazzaville,Congo,False
HIST-06204,2024-09-05 00:00:00+00:00,historical,historical,,Malawi,Burundi,2,3,African Cup of Nations qualification,Lilongwe,Malawi,False
HIST-06205,2024-09-05 00:00:00+00:00,historical,historical,,Guyana,Suriname,1,3,CONCACAF Nations League,Leonora,Guyana,False
HIST-06206,2024-09-05 00:00:00+00:00,historical,historical,,Costa Rica,Guadeloupe,3,0,CONCACAF Nations League,San José,Costa Rica,False
HIST-06207,2024-09-05 00:00:00+00:00,historical,historical,,Guatemala,Martinique,3,1,CONCACAF Nations League,Guatemala City,Guatemala,False
HIST-06208,2024-09-05 00:00:00+00:00,historical,historical,,Montserrat,El Salvador,1,4,CONCACAF Nations League,Rincon,Bonaire,True
HIST-06209,2024-09-05 00:00:00+00:00,historical,historical,,Bonaire,Saint Vincent and the Grenadines,1,1,CONCACAF Nations League,Rincon,Bonaire,False
HIST-06210,2024-09-05 00:00:00+00:00,historical,historical,,Portugal,Croatia,2,1,UEFA Nations League,Lisbon,Portugal,False
HIST-06211,2024-09-05 00:00:00+00:00,historical,historical,,Scotland,Poland,2,3,UEFA Nations League,Glasgow,Scotland,False
HIST-06212,2024-09-05 00:00:00+00:00,historical,historical,,Denmark,Switzerland,2,0,UEFA Nations League,Copenhagen,Denmark,False
HIST-06213,2024-09-05 00:00:00+00:00,historical,historical,,Serbia,Spain,0,0,UEFA Nations League,Belgrade,Serbia,False
HIST-06214,2024-09-05 00:00:00+00:00,historical,historical,,Azerbaijan,Sweden,1,3,UEFA Nations League,Baku,Azerbaijan,False
HIST-06215,2024-09-05 00:00:00+00:00,historical,historical,,Estonia,Slovakia,0,1,UEFA Nations League,Tallinn,Estonia,False
HIST-06216,2024-09-05 00:00:00+00:00,historical,historical,,Northern Ireland,Luxembourg,2,0,UEFA Nations League,Belfast,Northern Ireland,False
HIST-06217,2024-09-05 00:00:00+00:00,historical,historical,,Belarus,Bulgaria,0,0,UEFA Nations League,Zalaegerszeg,Hungary,True
HIST-06218,2024-09-05 00:00:00+00:00,historical,historical,,San Marino,Liechtenstein,1,0,UEFA Nations League,Serravalle,San Marino,False
HIST-06219,2024-09-05 00:00:00+00:00,historical,historical,,Bolivia,Venezuela,4,0,FIFA World Cup qualification,El Alto,Bolivia,False
HIST-06220,2024-09-05 00:00:00+00:00,historical,historical,,Argentina,Chile,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,False
HIST-06221,2024-09-05 00:00:00+00:00,historical,historical,,Qatar,United Arab Emirates,1,3,FIFA World Cup qualification,Al Rayyan,Qatar,False
HIST-06222,2024-09-05 00:00:00+00:00,historical,historical,,Uzbekistan,North Korea,1,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False
HIST-06223,2024-09-05 00:00:00+00:00,historical,historical,,Iran,Kyrgyzstan,1,0,FIFA World Cup qualification,Fuladshahr,Iran,False
HIST-06224,2024-09-05 00:00:00+00:00,historical,historical,,Iraq,Oman,1,0,FIFA World Cup qualification,Basra,Iraq,False
HIST-06225,2024-09-05 00:00:00+00:00,historical,historical,,South Korea,Palestine,0,0,FIFA World Cup qualification,Seoul,South Korea,False
HIST-06226,2024-09-05 00:00:00+00:00,historical,historical,,Jordan,Kuwait,1,1,FIFA World Cup qualification,Amman,Jordan,False
HIST-06227,2024-09-05 00:00:00+00:00,historical,historical,,Japan,China,7,0,FIFA World Cup qualification,Saitama,Japan,False
HIST-06228,2024-09-05 00:00:00+00:00,historical,historical,,Australia,Bahrain,0,1,FIFA World Cup qualification,Robina,Australia,False
HIST-06229,2024-09-05 00:00:00+00:00,historical,historical,,Saudi Arabia,Indonesia,1,1,FIFA World Cup qualification,Jeddah,Saudi Arabia,False
HIST-06230,2024-09-06 00:00:00+00:00,historical,historical,,Syria,Mauritius,2,0,Intercontinental Cup,Hyderabad,India,True
HIST-06231,2024-09-06 00:00:00+00:00,historical,historical,,Brunei,Macau,3,0,AFC Asian Cup qualification,Bandar Seri Begawan,Brunei,False
HIST-06232,2024-09-06 00:00:00+00:00,historical,historical,,Morocco,Gabon,4,1,African Cup of Nations qualification,Agadir,Morocco,False
HIST-06233,2024-09-06 00:00:00+00:00,historical,historical,,Egypt,Cape Verde,3,0,African Cup of Nations qualification,Cairo,Egypt,False
HIST-06234,2024-09-06 00:00:00+00:00,historical,historical,,Togo,Liberia,1,1,African Cup of Nations qualification,Lomé,Togo,False
HIST-06235,2024-09-06 00:00:00+00:00,historical,historical,,Sierra Leone,Chad,0,0,African Cup of Nations qualification,Monrovia,Liberia,True
HIST-06236,2024-09-06 00:00:00+00:00,historical,historical,,Ivory Coast,Zambia,2,0,African Cup of Nations qualification,Bouaké,Ivory Coast,False
HIST-06237,2024-09-06 00:00:00+00:00,historical,historical,,DR Congo,Guinea,1,0,African Cup of Nations qualification,Kinshasa,DR Congo,False
HIST-06238,2024-09-06 00:00:00+00:00,historical,historical,,Mali,Mozambique,1,1,African Cup of Nations qualification,Bamako,Mali,False
HIST-06239,2024-09-06 00:00:00+00:00,historical,historical,,Kenya,Zimbabwe,0,0,African Cup of Nations qualification,Kampala,Uganda,True
HIST-06240,2024-09-06 00:00:00+00:00,historical,historical,,South Africa,Uganda,2,2,African Cup of Nations qualification,Johannesburg,South Africa,False
HIST-06241,2024-09-06 00:00:00+00:00,historical,historical,,Senegal,Burkina Faso,1,1,African Cup of Nations qualification,Diamniadio,Senegal,False
HIST-06242,2024-09-06 00:00:00+00:00,historical,historical,,French Guiana,Nicaragua,0,1,CONCACAF Nations League,Cayenne,French Guiana,False
HIST-06243,2024-09-06 00:00:00+00:00,historical,historical,,Jamaica,Cuba,0,0,CONCACAF Nations League,Kingston,Jamaica,False
HIST-06244,2024-09-06 00:00:00+00:00,historical,historical,,Honduras,Trinidad and Tobago,4,0,CONCACAF Nations League,Tegucigalpa,Honduras,False
HIST-06245,2024-09-06 00:00:00+00:00,historical,historical,,Saint Lucia,Curaçao,2,1,CONCACAF Nations League,St. George's,Grenada,True
HIST-06246,2024-09-06 00:00:00+00:00,historical,historical,,Grenada,Saint Martin,2,0,CONCACAF Nations League,St. George's,Grenada,False
HIST-06247,2024-09-06 00:00:00+00:00,historical,historical,,Sint Maarten,Aruba,2,0,CONCACAF Nations League,Mayagüez,Puerto Rico,True
HIST-06248,2024-09-06 00:00:00+00:00,historical,historical,,Puerto Rico,Haiti,1,4,CONCACAF Nations League,Mayagüez,Puerto Rico,False
HIST-06249,2024-09-06 00:00:00+00:00,historical,historical,,Belgium,Israel,3,1,UEFA Nations League,Debrecen,Hungary,True
HIST-06250,2024-09-06 00:00:00+00:00,historical,historical,,France,Italy,1,3,UEFA Nations League,Paris,France,False
HIST-06251,2024-09-06 00:00:00+00:00,historical,historical,,Kazakhstan,Norway,0,0,UEFA Nations League,Almaty,Kazakhstan,False
HIST-06252,2024-09-06 00:00:00+00:00,historical,historical,,Slovenia,Austria,1,1,UEFA Nations League,Ljubljana,Slovenia,False
HIST-06253,2024-09-06 00:00:00+00:00,historical,historical,,Iceland,Montenegro,2,0,UEFA Nations League,Reykjavík,Iceland,False
HIST-06254,2024-09-06 00:00:00+00:00,historical,historical,,Wales,Turkey,0,0,UEFA Nations League,Cardiff,Wales,False
HIST-06255,2024-09-06 00:00:00+00:00,historical,historical,,Kosovo,Romania,0,3,UEFA Nations League,Pristina,Kosovo,False
HIST-06256,2024-09-06 00:00:00+00:00,historical,historical,,Lithuania,Cyprus,0,1,UEFA Nations League,Kaunas,Lithuania,False
HIST-06257,2024-09-06 00:00:00+00:00,historical,historical,,Cook Islands,Tonga,1,3,FIFA World Cup qualification,Apia,Samoa,True
HIST-06258,2024-09-06 00:00:00+00:00,historical,historical,,Samoa,American Samoa,2,0,FIFA World Cup qualification,Apia,Samoa,False
HIST-06259,2024-09-06 00:00:00+00:00,historical,historical,,Peru,Colombia,1,1,FIFA World Cup qualification,Lima,Peru,False
HIST-06260,2024-09-06 00:00:00+00:00,historical,historical,,Uruguay,Paraguay,0,0,FIFA World Cup qualification,Montevideo,Uruguay,False
HIST-06261,2024-09-06 00:00:00+00:00,historical,historical,,Brazil,Ecuador,1,0,FIFA World Cup qualification,Curitiba,Brazil,False
HIST-06262,2024-09-07 00:00:00+00:00,historical,historical,,Mexico,New Zealand,3,0,Friendly,Pasadena,United States,True
HIST-06263,2024-09-07 00:00:00+00:00,historical,historical,,United States,Canada,1,2,Friendly,Kansas City,United States,False
HIST-06264,2024-09-07 00:00:00+00:00,historical,historical,,Mauritania,Botswana,1,0,African Cup of Nations qualification,Nouakchott,Mauritania,False
HIST-06265,2024-09-07 00:00:00+00:00,historical,historical,,Nigeria,Benin,3,0,African Cup of Nations qualification,Uyo,Nigeria,False
HIST-06266,2024-09-07 00:00:00+00:00,historical,historical,,Cameroon,Namibia,1,0,African Cup of Nations qualification,Douala,Cameroon,False
HIST-06267,2024-09-07 00:00:00+00:00,historical,historical,,Bermuda,Dominican Republic,2,3,CONCACAF Nations League,Piggotts,Antigua and Barbuda,True
HIST-06268,2024-09-07 00:00:00+00:00,historical,historical,,Antigua and Barbuda,Dominica,1,2,CONCACAF Nations League,Piggotts,Antigua and Barbuda,False
HIST-06269,2024-09-07 00:00:00+00:00,historical,historical,,Bahamas,Barbados,2,3,CONCACAF Nations League,Saint Croix,United States Virgin Islands,True
HIST-06270,2024-09-07 00:00:00+00:00,historical,historical,,Turks and Caicos Islands,Belize,0,4,CONCACAF Nations League,Providenciales,Turks and Caicos Islands,False
HIST-06271,2024-09-07 00:00:00+00:00,historical,historical,,Cayman Islands,Saint Kitts and Nevis,1,4,CONCACAF Nations League,George Town,Cayman Islands,False
HIST-06272,2024-09-07 00:00:00+00:00,historical,historical,,Germany,Hungary,5,0,UEFA Nations League,Düsseldorf,Germany,False
HIST-06273,2024-09-07 00:00:00+00:00,historical,historical,,Netherlands,Bosnia and Herzegovina,5,2,UEFA Nations League,Eindhoven,Netherlands,False
HIST-06274,2024-09-07 00:00:00+00:00,historical,historical,,Georgia,Czech Republic,4,1,UEFA Nations League,Tbilisi,Georgia,False
HIST-06275,2024-09-07 00:00:00+00:00,historical,historical,,Ukraine,Albania,1,2,UEFA Nations League,Prague,Czech Republic,True
HIST-06276,2024-09-07 00:00:00+00:00,historical,historical,,Republic of Ireland,England,0,2,UEFA Nations League,Dublin,Republic of Ireland,False
HIST-06277,2024-09-07 00:00:00+00:00,historical,historical,,Greece,Finland,3,0,UEFA Nations League,Piraeus,Greece,False
HIST-06278,2024-09-07 00:00:00+00:00,historical,historical,,Faroe Islands,North Macedonia,1,1,UEFA Nations League,Toftir,Faroe Islands,False
HIST-06279,2024-09-07 00:00:00+00:00,historical,historical,,Armenia,Latvia,4,1,UEFA Nations League,Yerevan,Armenia,False
HIST-06280,2024-09-07 00:00:00+00:00,historical,historical,,Moldova,Malta,2,0,UEFA Nations League,Chișinău,Moldova,False
HIST-06281,2024-09-08 00:00:00+00:00,historical,historical,,Bhutan,Bangladesh,1,0,Friendly,Thimphu,Bhutan,False
HIST-06282,2024-09-08 00:00:00+00:00,historical,historical,,Tajikistan,Philippines,0,0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
HIST-06283,2024-09-08 00:00:00+00:00,historical,historical,,Malaysia,Lebanon,1,0,Merdeka Tournament,Kuala Lumpur,Malaysia,False
HIST-06284,2024-09-08 00:00:00+00:00,historical,historical,,Gambia,Tunisia,1,2,African Cup of Nations qualification,El Jadida,Morocco,True
HIST-06285,2024-09-08 00:00:00+00:00,historical,historical,,Saint Vincent and the Grenadines,Montserrat,2,0,CONCACAF Nations League,Rincon,Bonaire,True
HIST-06286,2024-09-08 00:00:00+00:00,historical,historical,,Bonaire,El Salvador,1,2,CONCACAF Nations League,Rincon,Bonaire,False
HIST-06287,2024-09-08 00:00:00+00:00,historical,historical,,Portugal,Scotland,2,1,UEFA Nations League,Lisbon,Portugal,False
HIST-06288,2024-09-08 00:00:00+00:00,historical,historical,,Croatia,Poland,1,0,UEFA Nations League,Osijek,Croatia,False
HIST-06289,2024-09-08 00:00:00+00:00,historical,historical,,Denmark,Serbia,2,0,UEFA Nations League,Copenhagen,Denmark,False
HIST-06290,2024-09-08 00:00:00+00:00,historical,historical,,Switzerland,Spain,1,4,UEFA Nations League,Geneva,Switzerland,False
HIST-06291,2024-09-08 00:00:00+00:00,historical,historical,,Slovakia,Azerbaijan,2,0,UEFA Nations League,Košice,Slovakia,False
HIST-06292,2024-09-08 00:00:00+00:00,historical,historical,,Sweden,Estonia,3,0,UEFA Nations League,Stockholm,Sweden,False
HIST-06293,2024-09-08 00:00:00+00:00,historical,historical,,Luxembourg,Belarus,0,1,UEFA Nations League,Luxembourg,Luxembourg,False
HIST-06294,2024-09-08 00:00:00+00:00,historical,historical,,Bulgaria,Northern Ireland,1,0,UEFA Nations League,Plovdiv,Bulgaria,False
HIST-06295,2024-09-08 00:00:00+00:00,historical,historical,,Gibraltar,Liechtenstein,2,2,UEFA Nations League,Gibraltar,Gibraltar,False
HIST-06296,2024-09-09 00:00:00+00:00,historical,historical,,India,Syria,0,3,Intercontinental Cup,Hyderabad,India,False
HIST-06297,2024-09-09 00:00:00+00:00,historical,historical,,Madagascar,Comoros,1,1,African Cup of Nations qualification,Radès,Tunisia,True
HIST-06298,2024-09-09 00:00:00+00:00,historical,historical,,Morocco,Lesotho,1,0,African Cup of Nations qualification,Agadir,Morocco,False
HIST-06299,2024-09-09 00:00:00+00:00,historical,historical,,Equatorial Guinea,Togo,2,2,African Cup of Nations qualification,Malabo,Equatorial Guinea,False
HIST-06300,2024-09-09 00:00:00+00:00,historical,historical,,Niger,Ghana,1,1,African Cup of Nations qualification,Berkane,Morocco,True
HIST-06301,2024-09-09 00:00:00+00:00,historical,historical,,Angola,Sudan,2,1,African Cup of Nations qualification,Luanda,Angola,False
HIST-06302,2024-09-09 00:00:00+00:00,historical,historical,,Ethiopia,DR Congo,0,2,African Cup of Nations qualification,Dar es Salaam,Tanzania,True
HIST-06303,2024-09-09 00:00:00+00:00,historical,historical,,Uganda,Congo,2,0,African Cup of Nations qualification,Kira,Uganda,False
HIST-06304,2024-09-09 00:00:00+00:00,historical,historical,,Burundi,Senegal,0,1,African Cup of Nations qualification,Lilongwe,Malawi,True
HIST-06305,2024-09-09 00:00:00+00:00,historical,historical,,Guadeloupe,Suriname,1,0,CONCACAF Nations League,Le Gosier,Guadeloupe,False
HIST-06306,2024-09-09 00:00:00+00:00,historical,historical,,Martinique,Guyana,2,2,CONCACAF Nations League,Fort-de-France,Martinique,False
HIST-06307,2024-09-09 00:00:00+00:00,historical,historical,,Guatemala,Costa Rica,0,0,CONCACAF Nations League,Guatemala City,Guatemala,False
HIST-06308,2024-09-09 00:00:00+00:00,historical,historical,,Curaçao,Saint Martin,4,0,CONCACAF Nations League,St. George's,Grenada,True
HIST-06309,2024-09-09 00:00:00+00:00,historical,historical,,Grenada,Saint Lucia,1,2,CONCACAF Nations League,St. George's,Grenada,False
HIST-06310,2024-09-09 00:00:00+00:00,historical,historical,,Haiti,Sint Maarten,6,0,CONCACAF Nations League,Mayagüez,Puerto Rico,True
HIST-06311,2024-09-09 00:00:00+00:00,historical,historical,,Puerto Rico,Aruba,1,0,CONCACAF Nations League,Mayagüez,Puerto Rico,False
HIST-06312,2024-09-09 00:00:00+00:00,historical,historical,,France,Belgium,2,0,UEFA Nations League,Décines-Charpieu,France,False
HIST-06313,2024-09-09 00:00:00+00:00,historical,historical,,Israel,Italy,1,2,UEFA Nations League,Budapest,Hungary,True
HIST-06314,2024-09-09 00:00:00+00:00,historical,historical,,Norway,Austria,2,1,UEFA Nations League,Oslo,Norway,False
HIST-06315,2024-09-09 00:00:00+00:00,historical,historical,,Slovenia,Kazakhstan,3,0,UEFA Nations League,Ljubljana,Slovenia,False
HIST-06316,2024-09-09 00:00:00+00:00,historical,historical,,Montenegro,Wales,1,2,UEFA Nations League,Nikšić,Montenegro,False
HIST-06317,2024-09-09 00:00:00+00:00,historical,historical,,Turkey,Iceland,3,1,UEFA Nations League,İzmir,Turkey,False
HIST-06318,2024-09-09 00:00:00+00:00,historical,historical,,Cyprus,Kosovo,0,4,UEFA Nations League,Larnaca,Cyprus,False
HIST-06319,2024-09-09 00:00:00+00:00,historical,historical,,Romania,Lithuania,3,1,UEFA Nations League,Bucharest,Romania,False
HIST-06320,2024-09-09 00:00:00+00:00,historical,historical,,Samoa,Tonga,2,1,FIFA World Cup qualification,Apia,Samoa,False
HIST-06321,2024-09-10 00:00:00+00:00,historical,historical,,Mexico,Canada,0,0,Friendly,Arlington,United States,True
HIST-06322,2024-09-10 00:00:00+00:00,historical,historical,,Moldova,San Marino,1,0,Friendly,Chișinău,Moldova,False
HIST-06323,2024-09-10 00:00:00+00:00,historical,historical,,United States,New Zealand,1,1,Friendly,Cincinnati,United States,False
HIST-06324,2024-09-10 00:00:00+00:00,historical,historical,,Vietnam,Thailand,1,2,Friendly,Hanoi,Vietnam,False
HIST-06325,2024-09-10 00:00:00+00:00,historical,historical,,Cambodia,Sri Lanka,2,2,AFC Asian Cup qualification,Phnom Penh,Cambodia,False
HIST-06326,2024-09-10 00:00:00+00:00,historical,historical,,Macau,Brunei,0,1,AFC Asian Cup qualification,Taipa,Macau,False
HIST-06327,2024-09-10 00:00:00+00:00,historical,historical,,Mongolia,Timor-Leste,2,0,AFC Asian Cup qualification,Ulaanbaatar,Mongolia,False
HIST-06328,2024-09-10 00:00:00+00:00,historical,historical,,Gabon,Central African Republic,2,0,African Cup of Nations qualification,Franceville,Gabon,False
HIST-06329,2024-09-10 00:00:00+00:00,historical,historical,,Botswana,Egypt,0,4,African Cup of Nations qualification,Francistown,Botswana,False
HIST-06330,2024-09-10 00:00:00+00:00,historical,historical,,Cape Verde,Mauritania,2,0,African Cup of Nations qualification,Praia,Cape Verde,False
HIST-06331,2024-09-10 00:00:00+00:00,historical,historical,,Rwanda,Nigeria,0,0,African Cup of Nations qualification,Kigali,Rwanda,False
HIST-06332,2024-09-10 00:00:00+00:00,historical,historical,,Benin,Libya,2,1,African Cup of Nations qualification,Abidjan,Ivory Coast,True
HIST-06333,2024-09-10 00:00:00+00:00,historical,historical,,Liberia,Algeria,0,3,African Cup of Nations qualification,Monrovia,Liberia,False
HIST-06334,2024-09-10 00:00:00+00:00,historical,historical,,Zambia,Sierra Leone,3,2,African Cup of Nations qualification,Ndola,Zambia,False
HIST-06335,2024-09-10 00:00:00+00:00,historical,historical,,Chad,Ivory Coast,0,2,African Cup of Nations qualification,Yaoundé,Cameroon,True
HIST-06336,2024-09-10 00:00:00+00:00,historical,historical,,Guinea,Tanzania,1,2,African Cup of Nations qualification,Yamoussoukro,Ivory Coast,True
HIST-06337,2024-09-10 00:00:00+00:00,historical,historical,,Mozambique,Guinea-Bissau,2,1,African Cup of Nations qualification,Maputo,Mozambique,False
HIST-06338,2024-09-10 00:00:00+00:00,historical,historical,,Eswatini,Mali,0,1,African Cup of Nations qualification,Mbombela,South Africa,True
HIST-06339,2024-09-10 00:00:00+00:00,historical,historical,,Namibia,Kenya,1,2,African Cup of Nations qualification,Johannesburg,South Africa,True
HIST-06340,2024-09-10 00:00:00+00:00,historical,historical,,South Sudan,South Africa,2,3,African Cup of Nations qualification,Juba,South Sudan,False
HIST-06341,2024-09-10 00:00:00+00:00,historical,historical,,Burkina Faso,Malawi,3,1,African Cup of Nations qualification,Bamako,Mali,True
HIST-06342,2024-09-10 00:00:00+00:00,historical,historical,,Cuba,Nicaragua,1,1,CONCACAF Nations League,Santiago de Cuba,Cuba,False
HIST-06343,2024-09-10 00:00:00+00:00,historical,historical,,Trinidad and Tobago,French Guiana,0,0,CONCACAF Nations League,Bacolet,Trinidad and Tobago,False
HIST-06344,2024-09-10 00:00:00+00:00,historical,historical,,Honduras,Jamaica,1,2,CONCACAF Nations League,Tegucigalpa,Honduras,False
HIST-06345,2024-09-10 00:00:00+00:00,historical,historical,,Dominican Republic,Dominica,2,0,CONCACAF Nations League,Piggotts,Antigua and Barbuda,True
HIST-06346,2024-09-10 00:00:00+00:00,historical,historical,,Antigua and Barbuda,Bermuda,0,1,CONCACAF Nations League,Piggotts,Antigua and Barbuda,False
HIST-06347,2024-09-10 00:00:00+00:00,historical,historical,,United States Virgin Islands,Barbados,0,3,CONCACAF Nations League,Saint Croix,United States Virgin Islands,False
HIST-06348,2024-09-10 00:00:00+00:00,historical,historical,,Belize,Anguilla,1,0,CONCACAF Nations League,Providenciales,Turks and Caicos Islands,True
HIST-06349,2024-09-10 00:00:00+00:00,historical,historical,,Saint Kitts and Nevis,British Virgin Islands,2,0,CONCACAF Nations League,George Town,Cayman Islands,True
HIST-06350,2024-09-10 00:00:00+00:00,historical,historical,,Hungary,Bosnia and Herzegovina,0,0,UEFA Nations League,Budapest,Hungary,False
HIST-06351,2024-09-10 00:00:00+00:00,historical,historical,,Netherlands,Germany,2,2,UEFA Nations League,Amsterdam,Netherlands,False
HIST-06352,2024-09-10 00:00:00+00:00,historical,historical,,Albania,Georgia,0,1,UEFA Nations League,Tirana,Albania,False
HIST-06353,2024-09-10 00:00:00+00:00,historical,historical,,Czech Republic,Ukraine,3,2,UEFA Nations League,Prague,Czech Republic,False
HIST-06354,2024-09-10 00:00:00+00:00,historical,historical,,England,Finland,2,0,UEFA Nations League,London,England,False
HIST-06355,2024-09-10 00:00:00+00:00,historical,historical,,Republic of Ireland,Greece,0,2,UEFA Nations League,Dublin,Republic of Ireland,False
HIST-06356,2024-09-10 00:00:00+00:00,historical,historical,,Latvia,Faroe Islands,1,0,UEFA Nations League,Riga,Latvia,False
HIST-06357,2024-09-10 00:00:00+00:00,historical,historical,,North Macedonia,Armenia,2,0,UEFA Nations League,Skopje,North Macedonia,False
HIST-06358,2024-09-10 00:00:00+00:00,historical,historical,,Andorra,Malta,0,1,UEFA Nations League,Andorra la Vella,Andorra,False
HIST-06359,2024-09-10 00:00:00+00:00,historical,historical,,Colombia,Argentina,2,1,FIFA World Cup qualification,Barranquilla,Colombia,False
HIST-06360,2024-09-10 00:00:00+00:00,historical,historical,,Ecuador,Peru,1,0,FIFA World Cup qualification,Quito,Ecuador,False
HIST-06361,2024-09-10 00:00:00+00:00,historical,historical,,Chile,Bolivia,1,2,FIFA World Cup qualification,Santiago,Chile,False
HIST-06362,2024-09-10 00:00:00+00:00,historical,historical,,Venezuela,Uruguay,0,0,FIFA World Cup qualification,Maturín,Venezuela,False
HIST-06363,2024-09-10 00:00:00+00:00,historical,historical,,Paraguay,Brazil,1,0,FIFA World Cup qualification,Asunción,Paraguay,False
HIST-06364,2024-09-10 00:00:00+00:00,historical,historical,,North Korea,Qatar,2,2,FIFA World Cup qualification,Vientiane,Laos,True
HIST-06365,2024-09-10 00:00:00+00:00,historical,historical,,Kyrgyzstan,Uzbekistan,2,3,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False
HIST-06366,2024-09-10 00:00:00+00:00,historical,historical,,United Arab Emirates,Iran,0,1,FIFA World Cup qualification,Al Ain,United Arab Emirates,False
HIST-06367,2024-09-10 00:00:00+00:00,historical,historical,,Oman,South Korea,1,3,FIFA World Cup qualification,Muscat,Oman,False
HIST-06368,2024-09-10 00:00:00+00:00,historical,historical,,Kuwait,Iraq,0,0,FIFA World Cup qualification,Kuwait City,Kuwait,False
HIST-06369,2024-09-10 00:00:00+00:00,historical,historical,,Palestine,Jordan,1,3,FIFA World Cup qualification,Kuala Lumpur,Malaysia,True
HIST-06370,2024-09-10 00:00:00+00:00,historical,historical,,Bahrain,Japan,0,5,FIFA World Cup qualification,Riffa,Bahrain,False
HIST-06371,2024-09-10 00:00:00+00:00,historical,historical,,Indonesia,Australia,0,0,FIFA World Cup qualification,Jakarta,Indonesia,False
HIST-06372,2024-09-10 00:00:00+00:00,historical,historical,,China,Saudi Arabia,1,2,FIFA World Cup qualification,Dalian,China,False
HIST-06373,2024-09-10 00:00:00+00:00,historical,historical,,Zimbabwe,Cameroon,0,0,African Cup of Nations qualification,Kampala,Uganda,True
HIST-06374,2024-10-08 00:00:00+00:00,historical,historical,,Brunei,Timor-Leste,0,1,ASEAN Championship qualification,Bandar Seri Begawan,Brunei,False
HIST-06375,2024-10-09 00:00:00+00:00,historical,historical,,Barbados,United States Virgin Islands,5,0,CONCACAF Nations League,Bridgetown,Barbados,False
HIST-06376,2024-10-09 00:00:00+00:00,historical,historical,,Belize,Anguilla,1,0,CONCACAF Nations League,Belmopan,Belize,False
HIST-06377,2024-10-09 00:00:00+00:00,historical,historical,,Saint Kitts and Nevis,British Virgin Islands,3,1,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,False
HIST-06378,2024-10-10 00:00:00+00:00,historical,historical,,Liechtenstein,Hong Kong,1,0,Friendly,Vaduz,Liechtenstein,False
HIST-06379,2024-10-10 00:00:00+00:00,historical,historical,,Myanmar,Sri Lanka,2,0,Friendly,Yangon,Myanmar,False
HIST-06380,2024-10-10 00:00:00+00:00,historical,historical,,Cape Verde,Botswana,0,1,African Cup of Nations qualification,Praia,Cape Verde,False
HIST-06381,2024-10-10 00:00:00+00:00,historical,historical,,Algeria,Togo,5,1,African Cup of Nations qualification,Annaba,Algeria,False
HIST-06382,2024-10-10 00:00:00+00:00,historical,historical,,Ghana,Sudan,0,0,African Cup of Nations qualification,Accra,Ghana,False
HIST-06383,2024-10-10 00:00:00+00:00,historical,historical,,DR Congo,Tanzania,1,0,African Cup of Nations qualification,Kinshasa,DR Congo,False
HIST-06384,2024-10-10 00:00:00+00:00,historical,historical,,Namibia,Zimbabwe,0,1,African Cup of Nations qualification,Johannesburg,South Africa,True
HIST-06385,2024-10-10 00:00:00+00:00,historical,historical,,Burkina Faso,Burundi,4,1,African Cup of Nations qualification,Ebimpé,Ivory Coast,True
HIST-06386,2024-10-10 00:00:00+00:00,historical,historical,,Cuba,Trinidad and Tobago,2,2,CONCACAF Nations League,Santiago de Cuba,Cuba,False
HIST-06387,2024-10-10 00:00:00+00:00,historical,historical,,French Guiana,Honduras,2,3,CONCACAF Nations League,Cayenne,French Guiana,False
