player_id,team_id,matches,goals,shirt_number,debut,coach_id,debut_game_id,career_state
182893,23101,3,1,0,,3998.0,3999402.0,RETIRED_NATIONAL_PLAYER
182893,25250,7,2,0,,3980.0,2262905.0,RETIRED_NATIONAL_PLAYER
182903,10831,12,2,0,,,,FORMER_NATIONAL_PLAYER
182903,10844,16,5,0,,,,FORMER_NATIONAL_PLAYER
182903,23101,3,0,0,,3998.0,3969524.0,FORMER_NATIONAL_PLAYER
182903,25250,6,3,0,,3980.0,2262905.0,FORMER_NATIONAL_PLAYER
182904,3377,16,1,5,,1229.0,3149757.0,RECENT_NATIONAL_PLAYER
182904,9323,10,0,0,,1733.0,2546075.0,FORMER_NATIONAL_PLAYER
182904,10831,14,0,0,,,,FORMER_NATIONAL_PLAYER
182904,10844,6,0,0,,18437.0,3262774.0,FORMER_NATIONAL_PLAYER
182904,23101,6,0,0,,3998.0,3999402.0,FORMER_NATIONAL_PLAYER
182904,23658,2,0,0,,1535.0,2492816.0,FORMER_NATIONAL_PLAYER
182904,25250,3,0,0,,3980.0,2262905.0,FORMER_NATIONAL_PLAYER
182902,10844,2,0,0,,,2456474.0,FORMER_NATIONAL_PLAYER
182899,10844,11,1,0,,,,FORMER_NATIONAL_PLAYER
182899,22462,4,0,6,,,,FORMER_NATIONAL_PLAYER
182899,22584,0,0,20,,,,FORMER_NATIONAL_PLAYER
182906,3377,34,0,16,,1229.0,3450812.0,CURRENT_NATIONAL_PLAYER
182906,9323,6,0,16,,1733.0,2578316.0,FORMER_NATIONAL_PLAYER
182906,10831,12,0,0,,,,FORMER_NATIONAL_PLAYER
182906,10844,10,0,0,,18437.0,3262774.0,FORMER_NATIONAL_PLAYER
182906,23101,3,0,0,,3998.0,3999402.0,FORMER_NATIONAL_PLAYER
182906,23658,1,0,0,,1535.0,2446577.0,FORMER_NATIONAL_PLAYER
182906,25250,5,0,0,,3980.0,2262905.0,FORMER_NATIONAL_PLAYER
182913,3377,55,6,14,,1229.0,2819141.0,CURRENT_NATIONAL_PLAYER
182913,9323,17,1,0,,12806.0,2301915.0,FORMER_NATIONAL_PLAYER
182913,10831,5,0,0,,,,FORMER_NATIONAL_PLAYER
182913,10844,2,0,0,,18437.0,3262774.0,FORMER_NATIONAL_PLAYER
182913,23101,20,4,0,,3998.0,3701424.0,FORMER_NATIONAL_PLAYER
182913,23658,6,0,0,,,,FORMER_NATIONAL_PLAYER
182913,25250,1,1,0,,3980.0,2262905.0,FORMER_NATIONAL_PLAYER
182907,10844,3,0,0,,,,FORMER_NATIONAL_PLAYER
182912,10844,4,2,0,,18437.0,3262774.0,FORMER_NATIONAL_PLAYER
182912,19755,25,9,8,,58190.0,3794482.0,CURRENT_NATIONAL_PLAYER
182912,25250,2,0,0,,3980.0,2725704.0,FORMER_NATIONAL_PLAYER
182916,9323,1,0,0,,,,FORMER_NATIONAL_PLAYER
182916,10831,8,2,0,,,,FORMER_NATIONAL_PLAYER
182916,10844,11,9,0,,,,FORMER_NATIONAL_PLAYER
182916,23101,6,0,0,,3998.0,3999402.0,FORMER_NATIONAL_PLAYER
182916,23658,8,0,0,,,,FORMER_NATIONAL_PLAYER
182916,25250,4,2,0,,,,FORMER_NATIONAL_PLAYER
182915,10844,1,0,0,,,2456474.0,FORMER_NATIONAL_PLAYER
182923,10933,10,1,0,,,1184226.0,FORMER_NATIONAL_PLAYER
182923,11944,7,0,13,,4084.0,2361419.0,FORMER_NATIONAL_PLAYER
182923,15359,10,0,3,,771.0,4169263.0,RECENT_NATIONAL_PLAYER
182923,16340,1,0,0,,,,FORMER_NATIONAL_PLAYER
182923,16341,6,0,4,,11993.0,2664468.0,FORMER_NATIONAL_PLAYER
182923,16342,5,2,4,,20356.0,2264604.0,FORMER_NATIONAL_PLAYER
182923,34684,2,0,4,,11993.0,1165681.0,FORMER_NATIONAL_PLAYER
182923,39118,2,0,0,,25860.0,3262785.0,FORMER_NATIONAL_PLAYER
182918,10844,0,0,0,,,2456474.0,FORMER_NATIONAL_PLAYER
182918,23101,0,0,0,,,,FORMER_NATIONAL_PLAYER
182918,23658,5,0,0,,3998.0,2500875.0,FORMER_NATIONAL_PLAYER
182920,10844,5,1,0,,,2456474.0,FORMER_NATIONAL_PLAYER
182936,16374,2,0,8,,10104.0,3488562.0,FORMER_NATIONAL_PLAYER
182932,3379,41,10,14,,2029.0,2422926.0,FORMER_NATIONAL_PLAYER
182932,10933,11,1,0,,,1184226.0,FORMER_NATIONAL_PLAYER
182932,11944,4,0,0,,4084.0,2319519.0,FORMER_NATIONAL_PLAYER
182932,16341,9,2,0,,11993.0,1147839.0,FORMER_NATIONAL_PLAYER
182932,39118,5,4,0,,25860.0,3262788.0,FORMER_NATIONAL_PLAYER
18296,5709,1,0,0,,,,FORMER_NATIONAL_PLAYER
182963,3856,37,4,20,,6591.0,1028563.0,FORMER_NATIONAL_PLAYER
18297,9316,18,0,0,,2465.0,1059348.0,FORMER_NATIONAL_PLAYER
18299,19755,7,0,0,,10700.0,2387038.0,FORMER_NATIONAL_PLAYER
183021,19429,5,0,11,,533.0,2262064.0,FORMER_NATIONAL_PLAYER
183021,22998,2,0,19,,533.0,1168325.0,FORMER_NATIONAL_PLAYER
183,3557,2,0,0,,3123.0,3742720.0,FORMER_NATIONAL_PLAYER
183,8595,31,9,0,,,,FORMER_NATIONAL_PLAYER
183,23487,17,7,0,,,,FORMER_NATIONAL_PLAYER
183,24978,28,8,0,,,,FORMER_NATIONAL_PLAYER
183,46607,3,1,0,,78170.0,3161929.0,FORMER_NATIONAL_PLAYER
183,53805,4,2,0,,3119.0,2688965.0,FORMER_NATIONAL_PLAYER
183031,3591,0,0,0,,,,FORMER_NATIONAL_PLAYER
18301,3439,76,7,23,,2327.0,2385932.0,FORMER_NATIONAL_PLAYER
18301,7658,4,0,0,,,,FORMER_NATIONAL_PLAYER
18301,37018,17,1,22,,,,FORMER_NATIONAL_PLAYER
183015,9534,0,0,0,,,,FORMER_NATIONAL_PLAYER
183015,16817,4,0,14,,533.0,2366890.0,FORMER_NATIONAL_PLAYER
183015,19429,3,1,6,,533.0,3952176.0,FORMER_NATIONAL_PLAYER
183015,36178,2,0,0,,4456.0,2207747.0,FORMER_NATIONAL_PLAYER
18310,3434,23,0,2,,188.0,936938.0,FORMER_NATIONAL_PLAYER
183118,3505,4,1,0,,2544.0,2861638.0,FORMER_NATIONAL_PLAYER
183118,11946,6,3,10,,,,FORMER_NATIONAL_PLAYER
183118,31200,5,0,0,,,2488218.0,FORMER_NATIONAL_PLAYER
183125,16864,2,0,0,,,,FORMER_NATIONAL_PLAYER
183125,27851,1,0,2,,106414.0,3368888.0,FORMER_NATIONAL_PLAYER
183125,28155,0,0,0,,,,FORMER_NATIONAL_PLAYER
183125,28436,2,0,0,,,,FORMER_NATIONAL_PLAYER
183125,32196,10,0,0,,,,FORMER_NATIONAL_PLAYER
183143,23487,6,2,16,,31787.0,4235188.0,FORMER_NATIONAL_PLAYER
183143,23488,4,0,9,,4390.0,2367276.0,FORMER_NATIONAL_PLAYER
183143,24978,6,4,10,,,,FORMER_NATIONAL_PLAYER
183143,41525,8,5,16,,,,FORMER_NATIONAL_PLAYER
183143,57021,4,1,0,,,,FORMER_NATIONAL_PLAYER
183161,21103,11,1,5,,20424.0,2302368.0,FORMER_NATIONAL_PLAYER
183161,23102,6,0,4,,5056.0,2811012.0,FORMER_NATIONAL_PLAYER
183161,23132,6,0,4,,18492.0,4236501.0,FORMER_NATIONAL_PLAYER
183180,3589,10,0,0,,5557.0,991194.0,FORMER_NATIONAL_PLAYER
183180,22983,8,2,0,,,,FORMER_NATIONAL_PLAYER
183180,28208,0,0,6,,,,FORMER_NATIONAL_PLAYER
183180,34950,26,2,6,,,,FORMER_NATIONAL_PLAYER
183180,53812,3,0,0,,5557.0,2688774.0,FORMER_NATIONAL_PLAYER
183196,17622,0,0,0,,4464.0,2370881.0,FORMER_NATIONAL_PLAYER
183196,25791,0,0,0,,,978807.0,FORMER_NATIONAL_PLAYER
183196,30136,1,0,0,,496.0,2368063.0,FORMER_NATIONAL_PLAYER
18322,3468,16,0,6,,155.0,2381918.0,FORMER_NATIONAL_PLAYER
18322,22514,0,0,0,,,,FORMER_NATIONAL_PLAYER
183233,16337,2,0,10,,,,FORMER_NATIONAL_PLAYER
183233,16338,1,0,10,,3628.0,4365487.0,FORMER_NATIONAL_PLAYER
183233,23219,4,0,17,,23968.0,2532896.0,FORMER_NATIONAL_PLAYER
183233,23282,3,0,16,,,,FORMER_NATIONAL_PLAYER
183233,28161,2,0,14,,,,FORMER_NATIONAL_PLAYER
183233,34692,4,0,15,,,2457908.0,FORMER_NATIONAL_PLAYER
183284,23260,9,0,0,,17445.0,2536721.0,FORMER_NATIONAL_PLAYER
183284,30322,1,1,0,,17436.0,1091194.0,FORMER_NATIONAL_PLAYER
183282,21340,7,0,6,,9635.0,3969540.0,FORMER_NATIONAL_PLAYER
183282,22907,2,0,2,,3245.0,2494317.0,FORMER_NATIONAL_PLAYER
183282,23260,7,0,0,,,,FORMER_NATIONAL_PLAYER
183282,30322,3,0,0,,,,FORMER_NATIONAL_PLAYER
183281,21340,1,1,5,,9635.0,2356411.0,FORMER_NATIONAL_PLAYER
183281,23260,8,1,5,,17445.0,1136208.0,FORMER_NATIONAL_PLAYER
183281,30322,3,0,0,,,,FORMER_NATIONAL_PLAYER
183281,31269,1,0,6,,9635.0,2268870.0,FORMER_NATIONAL_PLAYER
183283,23260,11,0,14,,17445.0,1136208.0,FORMER_NATIONAL_PLAYER
183283,30322,5,0,0,,,,FORMER_NATIONAL_PLAYER
183288,3299,34,3,3,,1775.0,2437472.0,FORMER_NATIONAL_PLAYER
183288,9565,5,0,3,,3358.0,2319497.0,FORMER_NATIONAL_PLAYER
183288,23260,8,1,3,,17445.0,1136208.0,FORMER_NATIONAL_PLAYER
183288,30322,6,1,3,,,,FORMER_NATIONAL_PLAYER
183296,21340,1,0,0,,9635.0,2264368.0,FORMER_NATIONAL_PLAYER
183296,23260,10,0,1,,17445.0,1092396.0,FORMER_NATIONAL_PLAYER
183296,30322,4,0,0,,,,FORMER_NATIONAL_PLAYER
183296,31269,0,0,0,,,4608958.0,FORMER_NATIONAL_PLAYER
183295,23260,7,0,0,,17445.0,1136208.0,FORMER_NATIONAL_PLAYER
183295,30322,6,0,0,,,,FORMER_NATIONAL_PLAYER
183293,21340,1,0,8,,9635.0,2381783.0,FORMER_NATIONAL_PLAYER
183293,22907,3,0,16,,3245.0,2500872.0,FORMER_NATIONAL_PLAYER
183293,23260,6,0,0,,17445.0,1136208.0,FORMER_NATIONAL_PLAYER
183293,30322,7,1,0,,,,FORMER_NATIONAL_PLAYER
183297,23260,5,0,0,,17445.0,3879891.0,FORMER_NATIONAL_PLAYER
183297,30322,2,0,0,,,,FORMER_NATIONAL_PLAYER
183297,31269,1,0,12,,9635.0,2268870.0,FORMER_NATIONAL_PLAYER
183300,17760,1,0,0,,129919.0,4282489.0,FORMER_NATIONAL_PLAYER
183300,22907,7,2,19,,3245.0,2494317.0,FORMER_NATIONAL_PLAYER
183300,23260,2,0,0,,,,FORMER_NATIONAL_PLAYER
183300,30322,1,0,0,,17436.0,1091194.0,FORMER_NATIONAL_PLAYER
183298,21340,1,0,17,,9635.0,2381783.0,FORMER_NATIONAL_PLAYER
183298,22907,3,1,19,,1650.0,2310900.0,FORMER_NATIONAL_PLAYER
183298,23260,4,2,0,,,,FORMER_NATIONAL_PLAYER
183298,30322,2,0,0,,,,FORMER_NATIONAL_PLAYER
183298,31269,2,1,10,,9635.0,2268870.0,FORMER_NATIONAL_PLAYER
183302,21340,7,2,18,,9635.0,2301397.0,FORMER_NATIONAL_PLAYER
183302,22907,1,0,15,,3245.0,2500523.0,FORMER_NATIONAL_PLAYER
183302,23260,4,0,14,,17445.0,1136208.0,FORMER_NATIONAL_PLAYER
183302,30322,4,0,0,,17436.0,1091194.0,FORMER_NATIONAL_PLAYER
183302,31269,1,0,4,,9635.0,2300126.0,FORMER_NATIONAL_PLAYER
183299,3509,38,9,18,,176.0,2992451.0,FORMER_NATIONAL_PLAYER
183299,21340,5,3,18,,9635.0,2381783.0,FORMER_NATIONAL_PLAYER
183299,22907,6,2,10,,3245.0,2494317.0,FORMER_NATIONAL_PLAYER
183299,23260,12,2,0,,17445.0,1136208.0,FORMER_NATIONAL_PLAYER
183299,30322,5,1,0,,17436.0,1091194.0,FORMER_NATIONAL_PLAYER
183301,23260,1,0,0,,,,FORMER_NATIONAL_PLAYER
183301,30322,0,0,0,,17436.0,2368063.0,FORMER_NATIONAL_PLAYER
183309,16817,6,0,0,,,,FORMER_NATIONAL_PLAYER
183309,19429,6,2,10,,,,FORMER_NATIONAL_PLAYER
183309,22998,9,2,16,,2387.0,2262051.0,FORMER_NATIONAL_PLAYER
183309,23140,12,1,11,,10111.0,1140029.0,FORMER_NATIONAL_PLAYER
183309,28155,10,1,0,,10111.0,1153212.0,FORMER_NATIONAL_PLAYER
183311,5233,19,1,16,,5595.0,3334205.0,RECENT_NATIONAL_PLAYER
183311,19429,9,0,18,,,,FORMER_NATIONAL_PLAYER
183311,22998,5,4,9,,2387.0,2262050.0,FORMER_NATIONAL_PLAYER
183311,28155,6,0,11,,10111.0,1153210.0,FORMER_NATIONAL_PLAYER
183313,16817,3,0,0,,2387.0,2494278.0,FORMER_NATIONAL_PLAYER
183313,19429,8,0,2,,,,FORMER_NATIONAL_PLAYER
183313,22998,8,0,2,,2387.0,2262051.0,FORMER_NATIONAL_PLAYER
183313,23140,8,0,2,,10111.0,1140029.0,FORMER_NATIONAL_PLAYER
183313,28155,13,0,0,,10111.0,1153212.0,FORMER_NATIONAL_PLAYER
183312,9534,1,0,0,,20906.0,2558123.0,FORMER_NATIONAL_PLAYER
183312,16817,4,0,0,,,,FORMER_NATIONAL_PLAYER
183312,19429,9,1,10,,2387.0,2368273.0,FORMER_NATIONAL_PLAYER
183312,22998,7,0,6,,2387.0,2262051.0,FORMER_NATIONAL_PLAYER
183312,23140,9,0,8,,10111.0,1140029.0,FORMER_NATIONAL_PLAYER
183312,28155,14,0,0,,10111.0,1153212.0,FORMER_NATIONAL_PLAYER
183312,28436,4,0,0,,10111.0,1167462.0,FORMER_NATIONAL_PLAYER
183314,19429,5,3,15,,,,FORMER_NATIONAL_PLAYER
183314,22998,3,0,7,,2387.0,2264408.0,FORMER_NATIONAL_PLAYER
183314,23140,2,1,15,,10111.0,1140030.0,FORMER_NATIONAL_PLAYER
183314,28155,2,0,0,,10111.0,1092125.0,FORMER_NATIONAL_PLAYER
183325,16817,3,0,0,,2387.0,2489335.0,FORMER_NATIONAL_PLAYER
183325,19429,5,2,11,,2387.0,2368273.0,FORMER_NATIONAL_PLAYER
183325,22998,5,1,9,,2387.0,2262049.0,FORMER_NATIONAL_PLAYER
183325,23140,5,1,18,,10111.0,4235218.0,FORMER_NATIONAL_PLAYER
183325,28155,16,11,0,,,1153214.0,FORMER_NATIONAL_PLAYER
183325,28436,4,0,0,,10111.0,1167462.0,FORMER_NATIONAL_PLAYER
183321,3384,25,0,2,,1315.0,2992448.0,RECENT_NATIONAL_PLAYER
183321,16817,2,0,0,,,,FORMER_NATIONAL_PLAYER
183321,19429,4,0,3,,533.0,3952070.0,FORMER_NATIONAL_PLAYER
183321,22998,6,1,4,,2387.0,2262051.0,FORMER_NATIONAL_PLAYER
183321,23140,7,0,4,,10111.0,1140029.0,FORMER_NATIONAL_PLAYER
183321,28155,8,1,0,,10111.0,1153208.0,FORMER_NATIONAL_PLAYER
183318,9565,2,0,6,,3358.0,2319634.0,FORMER_NATIONAL_PLAYER
183318,21340,8,0,0,,9635.0,1091439.0,FORMER_NATIONAL_PLAYER
183318,22907,1,0,15,,1650.0,2310900.0,FORMER_NATIONAL_PLAYER
183318,31269,1,0,0,,9635.0,1091765.0,FORMER_NATIONAL_PLAYER
183334,3299,1,0,23,,3358.0,3495286.0,FORMER_NATIONAL_PLAYER
183334,9565,2,0,17,,3358.0,2381879.0,FORMER_NATIONAL_PLAYER
183334,21340,2,1,0,,9635.0,1184315.0,FORMER_NATIONAL_PLAYER
183334,31269,2,0,0,,9635.0,1091441.0,FORMER_NATIONAL_PLAYER
183383,9315,1,0,5,,10513.0,2446133.0,FORMER_NATIONAL_PLAYER
183383,16337,6,0,10,,,,FORMER_NATIONAL_PLAYER
183383,16338,13,2,8,,9544.0,2586027.0,FORMER_NATIONAL_PLAYER
183383,23219,9,1,8,,,,FORMER_NATIONAL_PLAYER
183383,23282,1,0,17,,,,FORMER_NATIONAL_PLAYER
183436,3435,15,1,15,,21905.0,3167753.0,FORMER_NATIONAL_PLAYER
183436,28425,1,0,14,,12993.0,2300183.0,FORMER_NATIONAL_PLAYER
183436,28642,2,0,0,,5121.0,2707024.0,FORMER_NATIONAL_PLAYER
183448,15234,12,0,20,,28770.0,3234808.0,RECENT_NATIONAL_PLAYER
183448,16817,3,0,0,,2387.0,2489335.0,FORMER_NATIONAL_PLAYER
183448,19429,1,0,13,,2387.0,2453467.0,FORMER_NATIONAL_PLAYER
183446,9534,1,0,16,,20906.0,2558133.0,FORMER_NATIONAL_PLAYER
183446,16817,3,0,16,,,,FORMER_NATIONAL_PLAYER
183446,19429,6,1,7,,533.0,3952176.0,FORMER_NATIONAL_PLAYER
183446,22998,3,2,10,,2387.0,2302411.0,FORMER_NATIONAL_PLAYER
183446,28155,2,0,0,,10111.0,1092125.0,FORMER_NATIONAL_PLAYER
183494,3499,4,0,0,,,,FORMER_NATIONAL_PLAYER
1836,3817,11,0,0,,,,FORMER_NATIONAL_PLAYER
183614,9568,1,0,9,,10052.0,2372994.0,FORMER_NATIONAL_PLAYER
183607,13497,5,0,5,,28090.0,3543181.0,FORMER_NATIONAL_PLAYER
183588,22515,4,0,8,,24031.0,2423918.0,FORMER_NATIONAL_PLAYER
183588,26471,6,2,0,,,,FORMER_NATIONAL_PLAYER
183588,31919,7,1,0,,24031.0,2372199.0,FORMER_NATIONAL_PLAYER
183588,36495,12,2,0,,16560.0,4497728.0,FORMER_NATIONAL_PLAYER
183588,38018,5,2,0,,,,FORMER_NATIONAL_PLAYER
183647,9567,1,0,16,,6615.0,2281997.0,FORMER_NATIONAL_PLAYER
183718,22515,4,0,0,,24037.0,3991175.0,FORMER_NATIONAL_PLAYER
183718,26471,9,0,0,,,,FORMER_NATIONAL_PLAYER
183718,31919,6,0,0,,,,FORMER_NATIONAL_PLAYER
183718,36495,7,0,0,,,,FORMER_NATIONAL_PLAYER
183718,38018,1,0,0,,,,FORMER_NATIONAL_PLAYER
183720,3379,2,0,0,,1870.0,2429556.0,FORMER_NATIONAL_PLAYER
183720,10933,2,1,0,,4084.0,1149521.0,FORMER_NATIONAL_PLAYER
183720,11944,11,3,7,,2200.0,2496817.0,FORMER_NATIONAL_PLAYER
183720,16340,3,2,0,,25860.0,2269453.0,FORMER_NATIONAL_PLAYER
18379,3446,4,0,9,,2026.0,1178154.0,FORMER_NATIONAL_PLAYER
183780,3817,1,0,21,,134.0,2766511.0,FORMER_NATIONAL_PLAYER
183780,5709,0,0,0,,,,FORMER_NATIONAL_PLAYER
183780,5710,0,0,0,,,,FORMER_NATIONAL_PLAYER
183966,32269,5,1,9,,,,FORMER_NATIONAL_PLAYER
183966,32270,4,0,9,,,,FORMER_NATIONAL_PLAYER
183969,21100,7,0,0,,20218.0,2254641.0,FORMER_NATIONAL_PLAYER
183969,21426,5,4,0,,20218.0,2618646.0,FORMER_NATIONAL_PLAYER
18397,3614,13,1,0,,,2299534.0,FORMER_NATIONAL_PLAYER
184,3817,11,0,0,,,,FORMER_NATIONAL_PLAYER
18412,3382,2,0,0,,18000.0,2850523.0,FORMER_NATIONAL_PLAYER
18412,9315,1,0,0,,714.0,2977633.0,FORMER_NATIONAL_PLAYER
18412,34680,0,0,0,,,,FORMER_NATIONAL_PLAYER
184145,34903,2,0,0,,496.0,3046528.0,FORMER_NATIONAL_PLAYER
184133,3505,0,0,16,,,,FORMER_NATIONAL_PLAYER
184133,11946,12,1,16,,,,FORMER_NATIONAL_PLAYER
184133,31200,0,0,0,,,2488218.0,FORMER_NATIONAL_PLAYER
184193,9534,5,2,0,,20906.0,2777929.0,FORMER_NATIONAL_PLAYER
184193,16817,5,0,0,,,,FORMER_NATIONAL_PLAYER
184193,19429,5,11,15,,20906.0,3119220.0,FORMER_NATIONAL_PLAYER
184193,23140,10,3,9,,10111.0,4235228.0,FORMER_NATIONAL_PLAYER
184193,28155,7,4,0,,20906.0,1140054.0,FORMER_NATIONAL_PLAYER
184193,28436,2,0,0,,20906.0,1167464.0,FORMER_NATIONAL_PLAYER
184249,3510,18,0,21,,1554.0,2379652.0,FORMER_NATIONAL_PLAYER
184249,27261,2,0,0,,,2365997.0,FORMER_NATIONAL_PLAYER
184249,32645,0,0,0,,,,FORMER_NATIONAL_PLAYER
184243,3381,1,0,0,,253.0,2533015.0,FORMER_NATIONAL_PLAYER
184243,39417,4,0,14,,30764.0,2371302.0,FORMER_NATIONAL_PLAYER
184299,7658,0,0,0,,,,FORMER_NATIONAL_PLAYER
184346,3439,6,2,0,,3351.0,3011481.0,FORMER_NATIONAL_PLAYER
184346,53818,0,0,0,,,,FORMER_NATIONAL_PLAYER
184381,3384,5,0,17,,1315.0,2676517.0,FORMER_NATIONAL_PLAYER
184381,9534,9,5,11,,6517.0,2319617.0,FORMER_NATIONAL_PLAYER
184381,16817,2,1,11,,2387.0,2494278.0,FORMER_NATIONAL_PLAYER
184381,19429,10,7,9,,,,FORMER_NATIONAL_PLAYER
184381,22998,3,3,9,,2387.0,2262051.0,FORMER_NATIONAL_PLAYER
184381,23140,10,6,10,,10111.0,1140029.0,FORMER_NATIONAL_PLAYER
184381,28155,10,7,0,,,1153214.0,FORMER_NATIONAL_PLAYER
184381,28436,2,1,0,,10111.0,1167462.0,FORMER_NATIONAL_PLAYER
184382,5598,0,0,21,,,,RECENT_NATIONAL_PLAYER
184382,16817,5,0,17,,2387.0,2489335.0,FORMER_NATIONAL_PLAYER
184382,19429,9,0,6,,2387.0,2368273.0,FORMER_NATIONAL_PLAYER
184382,22998,3,0,15,,2387.0,2262051.0,FORMER_NATIONAL_PLAYER
184382,28155,4,0,0,,,1153214.0,FORMER_NATIONAL_PLAYER
184382,28436,4,0,0,,10111.0,1167462.0,FORMER_NATIONAL_PLAYER
184431,34950,1,0,16,,11564.0,3184260.0,FORMER_NATIONAL_PLAYER
184398,3380,2,0,0,,455.0,2696651.0,FORMER_NATIONAL_PLAYER
184398,16868,6,0,0,,,,FORMER_NATIONAL_PLAYER
184398,17622,6,0,0,,4464.0,2370881.0,FORMER_NATIONAL_PLAYER
184440,9568,1,0,22,,5006.0,2579644.0,FORMER_NATIONAL_PLAYER
184440,22586,3,0,14,,10052.0,2300021.0,FORMER_NATIONAL_PLAYER
184444,22586,2,0,0,,809.0,2370789.0,FORMER_NATIONAL_PLAYER
184473,3446,28,1,7,,1461.0,2674733.0,FORMER_NATIONAL_PLAYER
184473,11941,12,1,17,,15079.0,2278768.0,FORMER_NATIONAL_PLAYER
184528,3557,51,0,2,,2886.0,2410675.0,CURRENT_NATIONAL_PLAYER
184528,8595,16,1,2,,30518.0,1144458.0,FORMER_NATIONAL_PLAYER
184528,23487,1,0,6,,,1099721.0,FORMER_NATIONAL_PLAYER
184528,23488,5,0,4,,4390.0,3952075.0,FORMER_NATIONAL_PLAYER
184528,24978,3,1,4,,,,FORMER_NATIONAL_PLAYER
184526,3557,2,0,5,,2451.0,3304320.0,FORMER_NATIONAL_PLAYER
184526,23488,2,0,0,,4390.0,2372062.0,FORMER_NATIONAL_PLAYER
184526,46607,2,1,9,,23586.0,2522255.0,FORMER_NATIONAL_PLAYER
184573,3557,71,3,3,,2886.0,2665227.0,RECENT_NATIONAL_PLAYER
184573,8595,13,0,3,,30518.0,2496821.0,FORMER_NATIONAL_PLAYER
184573,23487,2,0,15,,,,FORMER_NATIONAL_PLAYER
184573,23488,11,0,11,,4390.0,3952075.0,FORMER_NATIONAL_PLAYER
184573,24978,0,0,0,,,,FORMER_NATIONAL_PLAYER
184573,41525,3,0,6,,,,FORMER_NATIONAL_PLAYER
184580,23487,0,0,0,,,,FORMER_NATIONAL_PLAYER
184745,8595,0,0,0,,,,FORMER_NATIONAL_PLAYER
184794,16854,7,0,2,,1763.0,1136518.0,FORMER_NATIONAL_PLAYER
184794,26471,3,0,0,,,,FORMER_NATIONAL_PLAYER
184794,38740,1,0,6,,24037.0,2505765.0,FORMER_NATIONAL_PLAYER
184816,3672,32,6,9,,3208.0,2361331.0,FORMER_NATIONAL_PLAYER
184816,16121,25,7,18,,,,FORMER_NATIONAL_PLAYER
184816,28206,2,1,22,,,,FORMER_NATIONAL_PLAYER
184816,30951,4,1,21,,,,FORMER_NATIONAL_PLAYER
184874,3589,15,0,7,,15120.0,1135494.0,FORMER_NATIONAL_PLAYER
184849,9324,1,0,19,,19441.0,2623302.0,FORMER_NATIONAL_PLAYER
184849,16299,4,0,18,,19441.0,2561776.0,FORMER_NATIONAL_PLAYER
184894,3441,10,0,8,,,3547494.0,FORMER_NATIONAL_PLAYER
184894,22978,4,0,6,,,,FORMER_NATIONAL_PLAYER
184917,3434,6,0,0,,706.0,3543578.0,FORMER_NATIONAL_PLAYER
184917,22980,0,0,0,,,,FORMER_NATIONAL_PLAYER
184928,3434,6,1,18,,43301.0,3045479.0,FORMER_NATIONAL_PLAYER
184928,22980,3,2,19,,,,FORMER_NATIONAL_PLAYER
184935,3674,31,6,10,,24403.0,2370935.0,FORMER_NATIONAL_PLAYER
184935,32441,6,2,9,,18823.0,1095602.0,FORMER_NATIONAL_PLAYER
184961,3674,3,0,4,,3252.0,2445284.0,FORMER_NATIONAL_PLAYER
184961,32441,5,0,21,,,,FORMER_NATIONAL_PLAYER
185012,6303,5,0,10,,5957.0,2651659.0,FORMER_NATIONAL_PLAYER
185012,16418,3,0,0,,,,FORMER_NATIONAL_PLAYER
185012,23134,10,1,10,,,,FORMER_NATIONAL_PLAYER
185012,26092,1,1,11,,,,FORMER_NATIONAL_PLAYER
185012,53815,2,0,0,,5971.0,2688654.0,FORMER_NATIONAL_PLAYER
18514,9315,7,3,9,,3203.0,2759071.0,FORMER_NATIONAL_PLAYER
18514,16339,1,1,9,,,,FORMER_NATIONAL_PLAYER
185175,3433,5,0,8,,11929.0,2670127.0,RECENT_NATIONAL_PLAYER
185175,22976,14,1,15,,,,FORMER_NATIONAL_PLAYER
185175,32270,8,0,2,,,,FORMER_NATIONAL_PLAYER
185175,39276,0,0,15,,,,FORMER_NATIONAL_PLAYER
185245,3816,18,6,9,,34086.0,4178579.0,CURRENT_NATIONAL_PLAYER
185245,28266,11,6,9,,,,FORMER_NATIONAL_PLAYER
18531,5709,2,0,0,,,,FORMER_NATIONAL_PLAYER
18535,3581,27,3,0,,,2495910.0,FORMER_NATIONAL_PLAYER
18535,22982,4,1,0,,,,FORMER_NATIONAL_PLAYER
18534,3854,2,0,13,,4156.0,914389.0,FORMER_NATIONAL_PLAYER
185352,66879,11,0,1,,,,FORMER_NATIONAL_PLAYER
185365,16418,0,0,0,,,,FORMER_NATIONAL_PLAYER
185365,23134,9,4,9,,,,FORMER_NATIONAL_PLAYER
185365,26092,0,0,0,,,,FORMER_NATIONAL_PLAYER
185365,53815,2,0,0,,5971.0,3666552.0,FORMER_NATIONAL_PLAYER
18537,3439,48,12,17,,1976.0,3328649.0,FORMER_NATIONAL_PLAYER
18537,7658,24,10,0,,67519.0,3158137.0,FORMER_NATIONAL_PLAYER
18537,37018,0,0,0,,,,FORMER_NATIONAL_PLAYER
18537,53818,4,2,0,,1976.0,2688786.0,FORMER_NATIONAL_PLAYER
